kind,op,scalar,backend,shape_class,m,n,k,batch,chosen_origin,chosen_algo,calls,native_route_existed,native_route_supported,library,uplo,side,diag,transA,transB
reached,gemm,double,AUTO,2304,512,512,512,1,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,float,AUTO,1545,64,64,64,512,vendor,auto,48,1,1,,1,0,0,2,0
reached,gemm,float,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,2560,1024,1024,1024,1,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,complex<float>,AUTO,2566,1024,1024,1024,64,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,2048,256,256,256,1,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,1547,64,64,64,2048,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1031,16,16,16,128,native,register_tiled,24,1,1,,1,0,0,1,0
reached,gemm,float,AUTO,1536,64,64,64,1,vendor,auto,48,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,2825,2048,2048,2048,512,native,register_tiled,24,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2307,512,512,512,8,vendor,auto,48,1,1,,1,0,0,1,0
reached,gemm,float,AUTO,1545,64,64,64,512,vendor,auto,48,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,2560,1024,1024,1024,1,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,float,AUTO,1801,128,128,128,512,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,float,AUTO,1536,64,64,64,1,vendor,auto,48,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2563,1024,1024,1024,8,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,float,AUTO,1801,128,128,128,512,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,1536,64,64,64,1,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,complex<double>,AUTO,1283,32,32,32,8,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,2823,2048,2048,2048,128,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,2823,2048,2048,2048,128,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,complex<double>,AUTO,1283,32,32,32,8,vendor,auto,48,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2823,2048,2048,2048,128,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,complex<double>,AUTO,1283,32,32,32,8,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,float,AUTO,2823,2048,2048,2048,128,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,2823,2048,2048,2048,128,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,float,AUTO,2823,2048,2048,2048,128,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,complex<double>,AUTO,1285,32,32,32,63,vendor,auto,48,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,complex<double>,AUTO,1285,32,32,32,63,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,complex<double>,AUTO,1285,32,32,32,63,vendor,auto,48,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,complex<double>,AUTO,1285,32,32,32,63,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,float,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,float,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,complex<double>,AUTO,2313,512,512,512,512,vendor,auto,48,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,776,8,8,8,256,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,complex<float>,AUTO,2310,512,512,512,64,vendor,auto,96,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,1291,32,32,32,2048,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,float,AUTO,2821,2048,2048,2048,63,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1792,128,128,128,1,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,complex<double>,AUTO,1545,64,64,64,512,vendor,auto,48,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,8,0,0,0,256,vendor,auto,144,1,0,,1,0,0,0,0
reached,gemm,complex<float>,AUTO,1542,64,64,64,64,vendor,auto,96,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,2571,1024,1024,1024,2048,native,register_tiled,24,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,1286,32,32,32,64,vendor,auto,96,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,2315,512,512,512,2048,native,register_tiled,48,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,complex<float>,AUTO,1286,32,32,32,64,vendor,auto,96,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,2315,512,512,512,2048,native,register_tiled,48,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,complex<float>,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,complex<float>,AUTO,1286,32,32,32,64,vendor,auto,96,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,2315,512,512,512,2048,native,register_tiled,48,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,complex<float>,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,1286,32,32,32,64,vendor,auto,96,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,2315,512,512,512,2048,native,register_tiled,48,1,1,,1,0,0,2,2
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,complex<float>,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,complex<float>,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,complex<float>,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,complex<float>,AUTO,2816,2048,2048,2048,1,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,1797,128,128,128,63,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,768,8,8,8,1,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,complex<float>,AUTO,1289,32,32,32,512,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,771,8,8,8,8,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1035,16,16,16,2048,native,register_tiled,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,771,8,8,8,8,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,1035,16,16,16,2048,native,register_tiled,24,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,2819,2048,2048,2048,8,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,1289,32,32,32,512,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,771,8,8,8,8,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,complex<double>,AUTO,2054,256,256,256,64,vendor,auto,48,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1035,16,16,16,2048,native,register_tiled,24,1,1,,1,0,0,1,0
reached,gemm,complex<float>,AUTO,2819,2048,2048,2048,8,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,771,8,8,8,8,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,complex<double>,AUTO,2054,256,256,256,64,vendor,auto,48,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1035,16,16,16,2048,native,register_tiled,24,1,1,,1,0,0,1,1
reached,gemm,complex<float>,AUTO,2819,2048,2048,2048,8,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,771,8,8,8,8,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,complex<float>,AUTO,2819,2048,2048,2048,8,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,771,8,8,8,8,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,complex<double>,AUTO,2054,256,256,256,64,vendor,auto,48,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,1035,16,16,16,2048,native,register_tiled,24,1,1,,1,0,0,2,0
reached,gemm,complex<float>,AUTO,2819,2048,2048,2048,8,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,771,8,8,8,8,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,complex<double>,AUTO,2054,256,256,256,64,vendor,auto,48,1,1,,1,0,0,1,1
reached,gemm,complex<float>,AUTO,1536,64,64,64,1,vendor,auto,48,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,2565,1024,1024,1024,63,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1035,16,16,16,2048,native,register_tiled,24,1,1,,1,0,0,2,1
reached,gemm,complex<float>,AUTO,1291,32,32,32,2048,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,773,8,8,8,63,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,773,8,8,8,63,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,complex<double>,AUTO,1792,128,128,128,1,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,2821,2048,2048,2048,63,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,1291,32,32,32,2048,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,773,8,8,8,63,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,complex<double>,AUTO,1792,128,128,128,1,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,complex<float>,AUTO,2821,2048,2048,2048,63,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,773,8,8,8,63,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,complex<double>,AUTO,1792,128,128,128,1,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,complex<float>,AUTO,2821,2048,2048,2048,63,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,773,8,8,8,63,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,777,8,8,8,512,native,register_tiled,24,1,1,,1,0,0,0,2
reached,gemm,complex<float>,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,777,8,8,8,512,native,register_tiled,24,1,1,,1,0,0,1,2
reached,gemm,complex<float>,AUTO,2825,2048,2048,2048,512,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,2307,512,512,512,8,vendor,auto,48,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,777,8,8,8,512,native,register_tiled,24,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,779,8,8,8,2048,native,register_tiled,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,779,8,8,8,2048,native,register_tiled,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,779,8,8,8,2048,native,register_tiled,24,1,1,,1,0,0,0,2
reached,gemm,complex<double>,AUTO,1798,128,128,128,64,vendor,auto,48,1,1,,1,0,0,0,0
reached,gemm,complex<float>,AUTO,2827,2048,2048,2048,2048,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,779,8,8,8,2048,native,register_tiled,24,1,1,,1,0,0,1,0
reached,gemm,complex<double>,AUTO,1798,128,128,128,64,vendor,auto,48,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,2827,2048,2048,2048,2048,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,779,8,8,8,2048,native,register_tiled,24,1,1,,1,0,0,1,1
reached,gemm,complex<double>,AUTO,1798,128,128,128,64,vendor,auto,48,1,1,,1,0,0,1,0
reached,gemm,complex<float>,AUTO,2827,2048,2048,2048,2048,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,779,8,8,8,2048,native,register_tiled,24,1,1,,1,0,0,2,0
reached,gemm,complex<double>,AUTO,1798,128,128,128,64,vendor,auto,48,1,1,,1,0,0,1,1
reached,gemm,complex<float>,AUTO,2827,2048,2048,2048,2048,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,complex<float>,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,779,8,8,8,2048,native,register_tiled,24,1,1,,1,0,0,2,1
reached,gemm,complex<float>,AUTO,1542,64,64,64,64,vendor,auto,96,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,2571,1024,1024,1024,2048,native,register_tiled,24,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,complex<float>,AUTO,1542,64,64,64,64,vendor,auto,96,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,2571,1024,1024,1024,2048,native,register_tiled,24,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,complex<float>,AUTO,1542,64,64,64,64,vendor,auto,96,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,2571,1024,1024,1024,2048,native,register_tiled,24,1,1,,1,0,0,2,2
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2053,256,256,256,63,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1024,16,16,16,1,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,complex<float>,AUTO,1545,64,64,64,512,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,1027,16,16,16,8,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1291,32,32,32,2048,native,register_tiled,48,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1027,16,16,16,8,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,1291,32,32,32,2048,native,register_tiled,48,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,1545,64,64,64,512,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1027,16,16,16,8,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,complex<double>,AUTO,2310,512,512,512,64,vendor,auto,96,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1291,32,32,32,2048,native,register_tiled,48,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,1027,16,16,16,8,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,complex<double>,AUTO,2310,512,512,512,64,vendor,auto,96,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,773,8,8,8,63,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1291,32,32,32,2048,native,register_tiled,48,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,1027,16,16,16,8,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,1027,16,16,16,8,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,complex<double>,AUTO,2310,512,512,512,64,vendor,auto,96,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,1291,32,32,32,2048,native,register_tiled,48,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,1027,16,16,16,8,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,complex<double>,AUTO,2310,512,512,512,64,vendor,auto,96,1,1,,1,0,0,1,1
reached,gemm,complex<float>,AUTO,1792,128,128,128,1,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,float,AUTO,773,8,8,8,63,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,2821,2048,2048,2048,63,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1291,32,32,32,2048,native,register_tiled,48,1,1,,1,0,0,2,1
reached,gemm,complex<float>,AUTO,1547,64,64,64,2048,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,1029,16,16,16,63,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1029,16,16,16,63,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,complex<double>,AUTO,2048,256,256,256,1,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,1547,64,64,64,2048,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1029,16,16,16,63,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,complex<double>,AUTO,2048,256,256,256,1,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,1029,16,16,16,63,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,complex<double>,AUTO,2048,256,256,256,1,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,1029,16,16,16,63,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,0,0
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,0,2
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,1,0
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,2,0
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,2560,1024,1024,1024,1,vendor,auto,24,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2059,256,256,256,2048,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,2560,1024,1024,1024,1,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1030,16,16,16,64,native,register_tiled,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1031,16,16,16,128,native,register_tiled,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1031,16,16,16,128,native,register_tiled,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,1031,16,16,16,128,native,register_tiled,24,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,1031,16,16,16,128,native,register_tiled,24,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,1031,16,16,16,128,native,register_tiled,24,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,1031,16,16,16,128,native,register_tiled,24,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,1031,16,16,16,128,native,register_tiled,24,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1033,16,16,16,512,native,register_tiled,24,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,1033,16,16,16,512,native,register_tiled,24,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,2563,1024,1024,1024,8,vendor,auto,24,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1033,16,16,16,512,native,register_tiled,24,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1035,16,16,16,2048,native,register_tiled,24,1,1,,1,0,0,0,2
reached,gemm,complex<float>,AUTO,1798,128,128,128,64,vendor,auto,48,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,2827,2048,2048,2048,2048,native,register_tiled,24,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,0,0
reached,gemm,float,AUTO,779,8,8,8,2048,vendor,auto,24,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,0,0
reached,gemm,complex<float>,AUTO,1798,128,128,128,64,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,2827,2048,2048,2048,2048,native,register_tiled,24,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,779,8,8,8,2048,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,0,1
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,0,2
reached,gemm,complex<float>,AUTO,1798,128,128,128,64,vendor,auto,48,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,2827,2048,2048,2048,2048,native,register_tiled,24,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,1,0
reached,gemm,complex<float>,AUTO,1798,128,128,128,64,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,2827,2048,2048,2048,2048,native,register_tiled,24,1,1,,1,0,0,2,2
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,1,1
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,1,1
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,1,2
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,2,0
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,2,0
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,2,1
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,2,1
reached,gemm,float,AUTO,2309,512,512,512,63,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1280,32,32,32,1,vendor,auto,48,1,1,,1,0,0,2,2
reached,gemm,complex<float>,AUTO,1801,128,128,128,512,vendor,auto,24,1,1,,1,0,0,1,2
reached,gemm,double,AUTO,1283,32,32,32,8,vendor,auto,48,1,1,,1,0,0,0,1
reached,gemm,double,AUTO,1547,64,64,64,2048,native,register_tiled,48,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1283,32,32,32,8,vendor,auto,48,1,1,,1,0,0,0,2
reached,gemm,double,AUTO,1547,64,64,64,2048,native,register_tiled,48,1,1,,1,0,0,0,1
reached,gemm,complex<float>,AUTO,1801,128,128,128,512,vendor,auto,24,1,1,,1,0,0,2,2
reached,gemm,double,AUTO,1283,32,32,32,8,vendor,auto,48,1,1,,1,0,0,1,1
reached,gemm,complex<double>,AUTO,2566,1024,1024,1024,64,vendor,auto,48,1,1,,1,0,0,0,0
reached,gemm,double,AUTO,1547,64,64,64,2048,native,register_tiled,48,1,1,,1,0,0,1,0
reached,gemm,double,AUTO,1283,32,32,32,8,vendor,auto,48,1,1,,1,0,0,1,2
